,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,song_title,artist_name,PeakPos,Popularity,Followers
0,0.00446,https://api.spotify.com/v1/audio-analysis/0Y4tghyJhoAIwTUbz6LEIX,0.733,233535,0.59,0Y4tghyJhoAIwTUbz6LEIX,4.18E-06,1,0.119,-5.938,1,0.0995,148.019,4,https://api.spotify.com/v1/tracks/0Y4tghyJhoAIwTUbz6LEIX,audio_features,spotify:track:0Y4tghyJhoAIwTUbz6LEIX,0.302,Best Friends,Sophia Grace,87,85,946939
0,0.535,https://api.spotify.com/v1/audio-analysis/2durxb17bXcmQJHSt8JAdO,0.827,310933,0.477,2durxb17bXcmQJHSt8JAdO,0,7,0.136,-10.408,0,0.275,95.03,4,https://api.spotify.com/v1/tracks/2durxb17bXcmQJHSt8JAdO,audio_features,spotify:track:2durxb17bXcmQJHSt8JAdO,0.558,No Tellin',Drake,81,99,13837936
0,0.0148,https://api.spotify.com/v1/audio-analysis/0OVhQZkNe7lh0fQeH96EFW,0.88,209040,0.495,0OVhQZkNe7lh0fQeH96EFW,1.47E-06,1,0.121,-3.476,1,0.0681,124.055,4,https://api.spotify.com/v1/tracks/0OVhQZkNe7lh0fQeH96EFW,audio_features,spotify:track:0OVhQZkNe7lh0fQeH96EFW,0.47,Don't Get Too High,Bryson Tiller,89,89,1721032
0,0.233,https://api.spotify.com/v1/audio-analysis/6MNjlV7s3Db9WqzfFlfN7e,0.359,256080,0.602,6MNjlV7s3Db9WqzfFlfN7e,0,2,0.127,-5.525,1,0.0335,161.62,3,https://api.spotify.com/v1/tracks/6MNjlV7s3Db9WqzfFlfN7e,audio_features,spotify:track:6MNjlV7s3Db9WqzfFlfN7e,0.263,As Long As You're There,Glee Cast,93,81,763312
0,0.186,https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb,0.768,216897,0.517,0ofbQMrRDsUaVKq2mGLEAb,3.80E-05,7,0.104,-4.323,0,0.0312,104.992,4,https://api.spotify.com/v1/tracks/0ofbQMrRDsUaVKq2mGLEAb,audio_features,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,0.418,Young & Crazy,Frankie Ballard,55,94,1145039
0,0.179,https://api.spotify.com/v1/audio-analysis/30FURVTCpbKyykjSEQzGkH,0.513,240440,0.724,30FURVTCpbKyykjSEQzGkH,1.82E-05,7,0.086,-3.25,0,0.0398,123.439,4,https://api.spotify.com/v1/tracks/30FURVTCpbKyykjSEQzGkH,audio_features,spotify:track:30FURVTCpbKyykjSEQzGkH,0.34,Back To Black,Glee Cast,82,81,3035564
0,0.00172,https://api.spotify.com/v1/audio-analysis/46ZfPS5VpSQVU5gb82hg3K,0.462,218867,0.977,46ZfPS5VpSQVU5gb82hg3K,0,0,0.352,-3.805,1,0.045,154.038,4,https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K,audio_features,spotify:track:46ZfPS5VpSQVU5gb82hg3K,0.746,Anything Goes,Florida Georgia Line,55,90,1039344
0,0.0816,https://api.spotify.com/v1/audio-analysis/7azo4rpSUh8nXgtonC6Pkq,0.764,358053,0.887,7azo4rpSUh8nXgtonC6Pkq,0.000108,11,0.847,-3.725,1,0.0738,118.421,4,https://api.spotify.com/v1/tracks/7azo4rpSUh8nXgtonC6Pkq,audio_features,spotify:track:7azo4rpSUh8nXgtonC6Pkq,0.721,Scream & Shout,will.i.am & Britney Spears,3,87,4082550
0,0.189,https://api.spotify.com/v1/audio-analysis/1gWnUzwTMhOv4cWyj1CDxB,0.682,181027,0.643,1gWnUzwTMhOv4cWyj1CDxB,0,1,0.0504,-5.169,1,0.0312,117.976,4,https://api.spotify.com/v1/tracks/1gWnUzwTMhOv4cWyj1CDxB,audio_features,spotify:track:1gWnUzwTMhOv4cWyj1CDxB,0.297,Born To Be Somebody,Justin Bieber,74,97,14485954
0,0.474,https://api.spotify.com/v1/audio-analysis/3DZQ6mzUkAdHqZWzqxBKIK,0.703,256320,0.601,3DZQ6mzUkAdHqZWzqxBKIK,0,5,0.0853,-7.534,0,0.0322,119.971,4,https://api.spotify.com/v1/tracks/3DZQ6mzUkAdHqZWzqxBKIK,audio_features,spotify:track:3DZQ6mzUkAdHqZWzqxBKIK,0.494,Loveeeeeee Song,Rihanna Featuring Future,55,95,15050654
0,0.568,https://api.spotify.com/v1/audio-analysis/57uX2vR9j9DNiANDYfXw1i,0.23,256613,0.492,57uX2vR9j9DNiANDYfXw1i,8.18E-06,8,0.176,-5.767,1,0.0317,160.139,4,https://api.spotify.com/v1/tracks/57uX2vR9j9DNiANDYfXw1i,audio_features,spotify:track:57uX2vR9j9DNiANDYfXw1i,0.262,Never Say Never,Justin Bieber Featuring Jaden Smith,8,78,1376764
0,0.0217,https://api.spotify.com/v1/audio-analysis/1Iiv0n1xjwVYVf8NOTjoq0,0.718,190760,0.77,1Iiv0n1xjwVYVf8NOTjoq0,1.46E-05,1,0.36,-5.077,1,0.0344,93.072,4,https://api.spotify.com/v1/tracks/1Iiv0n1xjwVYVf8NOTjoq0,audio_features,spotify:track:1Iiv0n1xjwVYVf8NOTjoq0,0.785,Go Get It,T.I.,77,59,146365
0,0.00385,https://api.spotify.com/v1/audio-analysis/4HXOBjwv2RnLpGG4xWOO6N,0.425,239216,0.69,4HXOBjwv2RnLpGG4xWOO6N,0.0154,0,0.287,-6.221,1,0.0351,84.99,4,https://api.spotify.com/v1/tracks/4HXOBjwv2RnLpGG4xWOO6N,audio_features,spotify:track:4HXOBjwv2RnLpGG4xWOO6N,0.233,Princess Of China,Coldplay Featuring Rihanna,20,93,8965235
0,0.031,https://api.spotify.com/v1/audio-analysis/14sAMwqbuFDSlLKmVBD9MI,0.473,221413,0.82,14sAMwqbuFDSlLKmVBD9MI,1.55E-05,8,0.0414,-5.702,1,0.0408,84.893,4,https://api.spotify.com/v1/tracks/14sAMwqbuFDSlLKmVBD9MI,audio_features,spotify:track:14sAMwqbuFDSlLKmVBD9MI,0.678,Girls Chase Boys,Ingrid Michaelson,52,69,437349
0,0.136,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO,0.906,235040,0.444,4gmmRb6bZJffOOiww1JGTO,6.44E-05,4,0.173,-8.692,0,0.384,140.063,4,https://api.spotify.com/v1/tracks/4gmmRb6bZJffOOiww1JGTO,audio_features,spotify:track:4gmmRb6bZJffOOiww1JGTO,0.678,No Heart,21 Savage & Metro Boomin,43,98,2128415
0,0.00545,https://api.spotify.com/v1/audio-analysis/5NetSTs4dgiR6GLrZOQcwJ,0.645,198853,0.669,5NetSTs4dgiR6GLrZOQcwJ,0.00138,0,0.0997,-7.946,0,0.0638,100.052,4,https://api.spotify.com/v1/tracks/5NetSTs4dgiR6GLrZOQcwJ,audio_features,spotify:track:5NetSTs4dgiR6GLrZOQcwJ,0.568,Can't Stop Dancin',Becky G,88,84,1414297
0,0.0376,https://api.spotify.com/v1/audio-analysis/3Eq7yD58dIXqOgw1j7NFhY,0.523,223173,0.592,3Eq7yD58dIXqOgw1j7NFhY,0,1,0.476,-6.266,1,0.484,78.487,5,https://api.spotify.com/v1/tracks/3Eq7yD58dIXqOgw1j7NFhY,audio_features,spotify:track:3Eq7yD58dIXqOgw1j7NFhY,0.88,Rich As F**k,Lil Wayne Featuring 2 Chainz,38,93,5286239
0,0.00159,https://api.spotify.com/v1/audio-analysis/5MsZIaCYY6Tsdph0LiB0hE,0.465,203413,0.909,5MsZIaCYY6Tsdph0LiB0hE,2.32E-05,9,0.215,-3.702,1,0.0825,179.938,4,https://api.spotify.com/v1/tracks/5MsZIaCYY6Tsdph0LiB0hE,audio_features,spotify:track:5MsZIaCYY6Tsdph0LiB0hE,0.593,Alone Together,Fall Out Boy,71,87,3419853
0,0.357,https://api.spotify.com/v1/audio-analysis/4EfN6bixdOOgoLYR5C4cWo,0.702,78200,0.811,4EfN6bixdOOgoLYR5C4cWo,1.97E-05,3,0.368,-6.419,1,0.0577,80.005,4,https://api.spotify.com/v1/tracks/4EfN6bixdOOgoLYR5C4cWo,audio_features,spotify:track:4EfN6bixdOOgoLYR5C4cWo,0.326,Birthday Cake,Rihanna Featuring Chris Brown,24,95,15050660
0,0.0199,https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv,0.837,211006,0.791,2Xqd0wUttjueBfdcltADOv,0,1,0.0836,-3.824,1,0.251,176.003,4,https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv,audio_features,spotify:track:2Xqd0wUttjueBfdcltADOv,0.379,No,Meghan Trainor,3,90,2540018
0,0.193,https://api.spotify.com/v1/audio-analysis/0TQWWlESnqFsTfPGdCS6xa,0.602,209240,0.866,0TQWWlESnqFsTfPGdCS6xa,0,6,0.0695,-3.111,0,0.076,145.059,4,https://api.spotify.com/v1/tracks/0TQWWlESnqFsTfPGdCS6xa,audio_features,spotify:track:0TQWWlESnqFsTfPGdCS6xa,0.586,So Many Girls,"DJ Drama Featuring Wale, Tyga & Roscoe Dash",90,67,284851
0,0.179,https://api.spotify.com/v1/audio-analysis/3T6MAweakkNrMYs8jZIWtg,0.579,207187,0.573,3T6MAweakkNrMYs8jZIWtg,0,1,0.083,-5.991,1,0.0292,76.02,4,https://api.spotify.com/v1/tracks/3T6MAweakkNrMYs8jZIWtg,audio_features,spotify:track:3T6MAweakkNrMYs8jZIWtg,0.637,Like I Loved You,Brett Young,67,76,96990
0,0.0556,https://api.spotify.com/v1/audio-analysis/05Z7jet4VDNVgNQWcYHnrk,0.762,220813,0.576,05Z7jet4VDNVgNQWcYHnrk,0,1,0.0869,-4.951,0,0.0829,142.096,4,https://api.spotify.com/v1/tracks/05Z7jet4VDNVgNQWcYHnrk,audio_features,spotify:track:05Z7jet4VDNVgNQWcYHnrk,0.316,Party,Chris Brown Featuring Usher & Gucci Mane,50,96,5169977
0,0.111,https://api.spotify.com/v1/audio-analysis/5AnCLGg35ziFOloEnXK4uu,0.583,278747,0.655,5AnCLGg35ziFOloEnXK4uu,3.57E-06,0,0.113,-5.407,1,0.0315,119.759,4,https://api.spotify.com/v1/tracks/5AnCLGg35ziFOloEnXK4uu,audio_features,spotify:track:5AnCLGg35ziFOloEnXK4uu,0.201,Adore You,Miley Cyrus,21,87,4095350
0,0.0583,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,0.736,223387,0.613,5lNuqFVMca4vPupY10cH0J,0,10,0.11,-6.985,1,0.175,112.951,4,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,audio_features,spotify:track:5lNuqFVMca4vPupY10cH0J,0.568,Promises,NERO,70,89,336709
0,0.107,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,0.688,191600,0.325,1Tt4sE4pXi57mTD1GCzsqm,0,5,0.0837,-8.083,0,0.251,110.888,4,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,audio_features,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,0.275,Needed Me,Rihanna,7,95,15050667
0,0.0438,https://api.spotify.com/v1/audio-analysis/2LWMF10STZqYY9a3YqBiOG,0.59,453949,0.721,2LWMF10STZqYY9a3YqBiOG,0.0155,11,0.352,-8.32,0,0.0317,111.524,4,https://api.spotify.com/v1/tracks/2LWMF10STZqYY9a3YqBiOG,audio_features,spotify:track:2LWMF10STZqYY9a3YqBiOG,0.656,Reflektor,Arcade Fire,99,77,1065161
0,0.0374,https://api.spotify.com/v1/audio-analysis/1rM0CnyUiiw6A9CHJRXjZA,0.676,193792,0.776,1rM0CnyUiiw6A9CHJRXjZA,0,8,0.226,-6.629,1,0.0908,113.92,4,https://api.spotify.com/v1/tracks/1rM0CnyUiiw6A9CHJRXjZA,audio_features,spotify:track:1rM0CnyUiiw6A9CHJRXjZA,0.792,Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",95,0,314170
0,0.114,https://api.spotify.com/v1/audio-analysis/2xbI8Vmyv3TkpTdywpPyNw,0.638,245604,0.6,2xbI8Vmyv3TkpTdywpPyNw,0,1,0.187,-5.84,0,0.0438,101.981,4,https://api.spotify.com/v1/tracks/2xbI8Vmyv3TkpTdywpPyNw,audio_features,spotify:track:2xbI8Vmyv3TkpTdywpPyNw,0.0399,Selfish,PnB Rock,51,85,668601
0,0.618,https://api.spotify.com/v1/audio-analysis/7hn8Q8WAxFdL4aZ159GI7C,0.272,305893,0.281,7hn8Q8WAxFdL4aZ159GI7C,0,10,0.111,-8.131,1,0.0307,138.856,3,https://api.spotify.com/v1/tracks/7hn8Q8WAxFdL4aZ159GI7C,audio_features,spotify:track:7hn8Q8WAxFdL4aZ159GI7C,0.152,A Thousand Years (Part 2),Christina Perri Featuring Steve Kazee,53,0,314170
0,0.00416,https://api.spotify.com/v1/audio-analysis/2cZrrQMjB63c0iIugYH9zS,0.61,231573,0.906,2cZrrQMjB63c0iIugYH9zS,0,0,0.758,-2.117,1,0.0647,127.917,4,https://api.spotify.com/v1/tracks/2cZrrQMjB63c0iIugYH9zS,audio_features,spotify:track:2cZrrQMjB63c0iIugYH9zS,0.294,Rain Over Me,Pitbull Featuring Marc Anthony,30,88,4448291
0,0.241,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,0.487,272187,0.366,6gU9OKjOE7ghfEd55oRO57,0,8,0.126,-9.405,0,0.0531,68.191,5,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,audio_features,spotify:track:6gU9OKjOE7ghfEd55oRO57,0.161,The Weekend,Brantley Gilbert,64,93,676569
0,0.0199,https://api.spotify.com/v1/audio-analysis/4It00tEYLwpjQtAhqnjCPC,0.821,268493,0.789,4It00tEYLwpjQtAhqnjCPC,0.00114,1,0.0943,-5.998,1,0.209,150.027,4,https://api.spotify.com/v1/tracks/4It00tEYLwpjQtAhqnjCPC,audio_features,spotify:track:4It00tEYLwpjQtAhqnjCPC,0.66,Beez In The Trap,Nicki Minaj Featuring 2 Chainz,48,95,7766520
0,0.0115,https://api.spotify.com/v1/audio-analysis/013amIZ8QjBqviUEM2yNJZ,0.765,227813,0.771,013amIZ8QjBqviUEM2yNJZ,0.00237,7,0.606,-6.99,1,0.347,194.072,4,https://api.spotify.com/v1/tracks/013amIZ8QjBqviUEM2yNJZ,audio_features,spotify:track:013amIZ8QjBqviUEM2yNJZ,0.394,Bubble Butt,"Major Lazer Featuring Bruno Mars, Tyga & Mystic",56,90,2813110
0,0.268,https://api.spotify.com/v1/audio-analysis/66Q3fAmSX5eHamgbKa9alP,0.445,251573,0.746,66Q3fAmSX5eHamgbKa9alP,0.00033,6,0.138,-6.281,0,0.456,170.612,4,https://api.spotify.com/v1/tracks/66Q3fAmSX5eHamgbKa9alP,audio_features,spotify:track:66Q3fAmSX5eHamgbKa9alP,0.121,Real Life,Jake Owen,74,93,5768642
0,0.151,https://api.spotify.com/v1/audio-analysis/6r64PMqq9VxnT0Xr3439uH,0.385,305093,0.482,6r64PMqq9VxnT0Xr3439uH,0,0,0.101,-6.757,1,0.0311,78.495,3,https://api.spotify.com/v1/tracks/6r64PMqq9VxnT0Xr3439uH,audio_features,spotify:track:6r64PMqq9VxnT0Xr3439uH,0.322,American Oxygen,Rihanna,78,81,648059
0,0.00326,https://api.spotify.com/v1/audio-analysis/2Ih0U9yUuY0oU2In3h21If,0.755,276373,0.576,2Ih0U9yUuY0oU2In3h21If,0,11,0.147,-5.427,1,0.155,134.877,4,https://api.spotify.com/v1/tracks/2Ih0U9yUuY0oU2In3h21If,audio_features,spotify:track:2Ih0U9yUuY0oU2In3h21If,0.555,Karate Chop (Remix),Future Featuring Lil Wayne,82,96,4670070
0,0.441,https://api.spotify.com/v1/audio-analysis/5aNfoM85s1hCwAswqM1azO,0.766,211513,0.504,5aNfoM85s1hCwAswqM1azO,0,9,0.115,-10.603,0,0.424,109.732,4,https://api.spotify.com/v1/tracks/5aNfoM85s1hCwAswqM1azO,audio_features,spotify:track:5aNfoM85s1hCwAswqM1azO,0.583,Tom Ford,JAY-Z,39,47,18712
0,0.461,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,0.573,142787,0.683,0qRR9d89hIS0MHRkQ0ejxX,0,5,0.0935,-6.644,1,0.176,169.519,4,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,audio_features,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,0.817,Both Of Us,B.o.B Featuring Taylor Swift,18,77,354863
0,0.0168,https://api.spotify.com/v1/audio-analysis/5RCfvwDewu6p2x1mEI6smX,0.788,140945,0.533,5RCfvwDewu6p2x1mEI6smX,0,9,0.204,-7.594,1,0.352,80.04,4,https://api.spotify.com/v1/tracks/5RCfvwDewu6p2x1mEI6smX,audio_features,spotify:track:5RCfvwDewu6p2x1mEI6smX,0.468,The Race,Tay-K,66,78,138288
0,0.0525,https://api.spotify.com/v1/audio-analysis/3keUgTGEoZJt0QkzTB6kHg,0.896,219227,0.672,3keUgTGEoZJt0QkzTB6kHg,3.14E-05,10,0.12,-6.875,0,0.0479,105.098,4,https://api.spotify.com/v1/tracks/3keUgTGEoZJt0QkzTB6kHg,audio_features,spotify:track:3keUgTGEoZJt0QkzTB6kHg,0.523,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,14,95,7766520
0,0.241,https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57,0.487,272187,0.366,6gU9OKjOE7ghfEd55oRO57,0,8,0.126,-9.405,0,0.0531,68.191,5,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,audio_features,spotify:track:6gU9OKjOE7ghfEd55oRO57,0.161,The Weekend,SZA,64,93,676569
0,0.0304,https://api.spotify.com/v1/audio-analysis/5OUSPcqhYTOzpbXzoEvKim,0.681,184040,0.845,5OUSPcqhYTOzpbXzoEvKim,0,11,0.197,-5.147,0,0.0525,132.023,4,https://api.spotify.com/v1/tracks/5OUSPcqhYTOzpbXzoEvKim,audio_features,spotify:track:5OUSPcqhYTOzpbXzoEvKim,0.761,The Fighter,Gym Class Heroes Featuring Ryan Tedder,38,78,1450007
0,0.00986,https://api.spotify.com/v1/audio-analysis/6VwBbL8CzPiC4QV66ay7oR,0.658,323747,0.592,6VwBbL8CzPiC4QV66ay7oR,4.21E-06,11,0.377,-5.203,0,0.0318,114.058,4,https://api.spotify.com/v1/tracks/6VwBbL8CzPiC4QV66ay7oR,audio_features,spotify:track:6VwBbL8CzPiC4QV66ay7oR,0.323,Games,Luke Bryan,92,95,8246063
0,0.367,https://api.spotify.com/v1/audio-analysis/0Yvyj5YkjSBNgD4Ai0clSG,0.549,229573,0.492,0Yvyj5YkjSBNgD4Ai0clSG,0,10,0.11,-7.141,1,0.0288,132.016,4,https://api.spotify.com/v1/tracks/0Yvyj5YkjSBNgD4Ai0clSG,audio_features,spotify:track:0Yvyj5YkjSBNgD4Ai0clSG,0.327,The Trouble With Girls,Scotty McCreery,55,66,226909
0,0.425,https://api.spotify.com/v1/audio-analysis/4Musyaro0NM5Awx8b5c627,0.609,241467,0.629,4Musyaro0NM5Awx8b5c627,0,10,0.0978,-5.024,1,0.0264,99.955,4,https://api.spotify.com/v1/tracks/4Musyaro0NM5Awx8b5c627,audio_features,spotify:track:4Musyaro0NM5Awx8b5c627,0.325,The Man Who Can't Be Moved,Xenia,92,84,2394775
0,0.222,https://api.spotify.com/v1/audio-analysis/0cGPqSBtm0UJLo1HCziww9,0.747,173419,0.606,0cGPqSBtm0UJLo1HCziww9,0,4,0.281,-5.286,1,0.172,155.055,4,https://api.spotify.com/v1/tracks/0cGPqSBtm0UJLo1HCziww9,audio_features,spotify:track:0cGPqSBtm0UJLo1HCziww9,0.2,Dark Queen,Lil Uzi Vert,91,96,2332746
0,0.108,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,0.53,194613,0.433,43PuMrRfbyyuz4QpZ3oAwN,0,6,0.135,-10.598,1,0.185,160.14,4,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,audio_features,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.274,S&M,Rihanna Featuring Britney Spears,1,89,1721035
0,0.0047,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,0.637,185947,0.514,6HZILIRieu8S0iqY8kIKhj,0,1,0.094,-6.763,1,0.365,139.931,4,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,0.402,DNA.,Kendrick Lamar,4,96,6300966
0,0.312,https://api.spotify.com/v1/audio-analysis/4T5Z4mbTe7kuGqgLpaRtTh,0.536,203293,0.722,4T5Z4mbTe7kuGqgLpaRtTh,0,4,0.117,-4.163,1,0.0284,143.78,4,https://api.spotify.com/v1/tracks/4T5Z4mbTe7kuGqgLpaRtTh,audio_features,spotify:track:4T5Z4mbTe7kuGqgLpaRtTh,0.499,Any Ol' Barstool,Jason Aldean,52,80,1688315
0,0.36,https://api.spotify.com/v1/audio-analysis/6cJLfIqwh0tCKRjYM3WpZ5,0.757,206933,0.711,6cJLfIqwh0tCKRjYM3WpZ5,0,1,0.121,-4.643,0,0.0349,139.962,4,https://api.spotify.com/v1/tracks/6cJLfIqwh0tCKRjYM3WpZ5,audio_features,spotify:track:6cJLfIqwh0tCKRjYM3WpZ5,0.817,Darte Un Beso,Prince Royce,78,83,1562605
0,0.05,https://api.spotify.com/v1/audio-analysis/79pfMqEMRo8jzPGX7fyw0K,0.528,247423,0.723,79pfMqEMRo8jzPGX7fyw0K,0,4,0.156,-4.015,1,0.0331,137.963,4,https://api.spotify.com/v1/tracks/79pfMqEMRo8jzPGX7fyw0K,audio_features,spotify:track:79pfMqEMRo8jzPGX7fyw0K,0.227,I Won't Let Go,Rascal Flatts,31,67,337503
0,0.075,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,0.696,216409,0.817,6kex4EBAj0WHXDKZMEJaaF,0,1,0.187,-3.862,1,0.109,98.064,4,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.782,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,29,89,3801614
0,0.173,https://api.spotify.com/v1/audio-analysis/0vvt4IZOMkRug195S4MUq0,0.512,234547,0.732,0vvt4IZOMkRug195S4MUq0,6.10E-06,4,0.282,-3.428,1,0.0268,147.857,4,https://api.spotify.com/v1/tracks/0vvt4IZOMkRug195S4MUq0,audio_features,spotify:track:0vvt4IZOMkRug195S4MUq0,0.28,If This Was A Movie,Taylor Swift,10,96,7796657
0,0.51,https://api.spotify.com/v1/audio-analysis/4S6fv0puLCsfYjyBTPDb9k,0.435,252320,0.401,4S6fv0puLCsfYjyBTPDb9k,0,4,0.077,-6.721,1,0.0301,136.837,4,https://api.spotify.com/v1/tracks/4S6fv0puLCsfYjyBTPDb9k,audio_features,spotify:track:4S6fv0puLCsfYjyBTPDb9k,0.133,Helium,Sia,71,0,314170
0,0.0181,https://api.spotify.com/v1/audio-analysis/2SEsRxNSXidnMOZoTEzX1k,0.359,202467,0.784,2SEsRxNSXidnMOZoTEzX1k,2.72E-05,7,0.0989,-4.404,1,0.0438,78.494,4,https://api.spotify.com/v1/tracks/2SEsRxNSXidnMOZoTEzX1k,audio_features,spotify:track:2SEsRxNSXidnMOZoTEzX1k,0.444,Tattoos On This Town,Jason Aldean,38,80,1688316
0,0.172,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,0.492,296493,0.676,6cFZ4PLC19taNlpl9pbGMf,0,8,0.239,-6.861,1,0.0516,110.232,3,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,audio_features,spotify:track:6cFZ4PLC19taNlpl9pbGMf,0.412,Somebody To Love,Glee Cast,62,87,5121235
0,0.157,https://api.spotify.com/v1/audio-analysis/1MDogqDrStFSO9cdUTUFem,0.581,222613,0.767,1MDogqDrStFSO9cdUTUFem,0,10,0.278,-6.28,1,0.0406,152.011,4,https://api.spotify.com/v1/tracks/1MDogqDrStFSO9cdUTUFem,audio_features,spotify:track:1MDogqDrStFSO9cdUTUFem,0.832,Doin' What She Likes,Blake Shelton,35,80,2283044
0,0.16,https://api.spotify.com/v1/audio-analysis/222dTwr5XeEgAzEtsrQA0R,0.686,343032,0.793,222dTwr5XeEgAzEtsrQA0R,0,11,0.833,-3.659,1,0.141,146.688,4,https://api.spotify.com/v1/tracks/222dTwr5XeEgAzEtsrQA0R,audio_features,spotify:track:222dTwr5XeEgAzEtsrQA0R,0.464,Headlights,Eminem Featuring Nate Ruess,45,96,11498851
0,0.0935,https://api.spotify.com/v1/audio-analysis/4gyBgAXjXPkuhQZ98cEwGX,0.469,250840,0.713,4gyBgAXjXPkuhQZ98cEwGX,8.76E-05,2,0.101,-6.228,1,0.0377,79.46,4,https://api.spotify.com/v1/tracks/4gyBgAXjXPkuhQZ98cEwGX,audio_features,spotify:track:4gyBgAXjXPkuhQZ98cEwGX,0.36,Holland Road,Mumford & Sons,84,82,3747274
0,0.355,https://api.spotify.com/v1/audio-analysis/4EDijkJdHBZZ0GwJ12iTAj,0.637,111640,0.477,4EDijkJdHBZZ0GwJ12iTAj,0.0682,5,0.0981,-12.733,0,0.117,90.018,4,https://api.spotify.com/v1/tracks/4EDijkJdHBZZ0GwJ12iTAj,audio_features,spotify:track:4EDijkJdHBZZ0GwJ12iTAj,0.468,Stargirl Interlude,The Weeknd Featuring Lana Del Rey,61,95,8246070
0,0.0419,https://api.spotify.com/v1/audio-analysis/3ZCDG0nujwGfxrEmZlZoEt,0.661,227423,0.819,3ZCDG0nujwGfxrEmZlZoEt,0,1,0.114,-6.118,0,0.0476,108.985,4,https://api.spotify.com/v1/tracks/3ZCDG0nujwGfxrEmZlZoEt,audio_features,spotify:track:3ZCDG0nujwGfxrEmZlZoEt,0.332,Something In The Way You Move,Ellie Goulding,43,84,4019512
0,0.103,https://api.spotify.com/v1/audio-analysis/537mRuCCiKQNFlN1vdSl1k,0.488,252218,0.857,537mRuCCiKQNFlN1vdSl1k,0,6,0.447,-5.876,0,0.343,155.812,4,https://api.spotify.com/v1/tracks/537mRuCCiKQNFlN1vdSl1k,audio_features,spotify:track:537mRuCCiKQNFlN1vdSl1k,0.571,It's Goin' Down,Descendants 2 Cast,77,0,314170
0,0.137,https://api.spotify.com/v1/audio-analysis/0ttf5LBdTiu8GSQH7J1jJW,0.758,188960,0.502,0ttf5LBdTiu8GSQH7J1jJW,0.000498,0,0.162,-8.524,0,0.262,145.108,4,https://api.spotify.com/v1/tracks/0ttf5LBdTiu8GSQH7J1jJW,audio_features,spotify:track:0ttf5LBdTiu8GSQH7J1jJW,0.32,Bring It Back,Travis Porter,75,86,354378
0,0.0203,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,0.586,220573,0.701,0g5EKLgdKvNlln7TNqBByK,0,1,0.055,-5.326,0,0.0416,104.957,4,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,audio_features,spotify:track:0g5EKLgdKvNlln7TNqBByK,0.254,Middle,DJ Snake Featuring Bipolar Sunshine,20,87,1874420
